id,url,titre,adresse,categorie,categorie_source,type_projet,montant_initial,montant_actuel,nombre_contributions,nombre_commentaires,nombre_videos,nombre_images,nombre_publications,logique_modele
37342,https://fr.ulule.com/natureally-2/,natureally,joue-les-tours,mode & design,mode_design,euros,10000.0,10942.0,141.0,12,1,23,5,financement_don
38901,https://fr.ulule.com/collection-soetli/,nouvelles collection chaussettes so et li,coise,mode & design,mode_design,euros,2500.0,2525.0,30.0,1,1,21,15,financement_don
39080,https://fr.ulule.com/atelier-1987/,atelier 1987,les mureaux,mode & design,mode_design,prevente,20.0,36.0,19.0,2,0,8,0,vente_produit
37662,https://fr.ulule.com/look-vintage/,look-vintage - la marque,lyon,mode & design,mode_design,euros,8000.0,8166.0,168.0,2,1,26,5,financement_don
38249,https://fr.ulule.com/conouco-linbio/,conouco,rennes,mode & design,mode_design,euros,10000.0,12927.0,136.0,5,1,27,10,financement_don
37194,https://fr.ulule.com/maison-ruban/,maison ruban,paris,mode & design,mode_design,prevente,200.0,204.0,118.0,7,0,11,3,vente_produit
36965,https://fr.ulule.com/lulu-barbu/,lulubarbu,france,mode & design,mode_design,prevente,50.0,57.0,48.0,6,0,17,10,vente_produit
37604,https://fr.ulule.com/biblouz/,biblouz - blouse ecolo made in france,mouvaux,mode & design,mode_design,euros,3870.0,3874.0,92.0,20,0,26,8,financement_don
36380,https://fr.ulule.com/male-adroit/,le male adroit,roanne,mode & design,mode_design,euros,300.0,628.0,24.0,5,0,14,1,financement_don
35235,https://fr.ulule.com/verti-sac/,verti-sac,banios,mode & design,mode_design,prevente,150.0,165.0,101.0,15,1,12,8,vente_produit
37922,https://fr.ulule.com/vestes-sunya/,vestes sunya,marseille,mode & design,mode_design,prevente,100.0,136.0,115.0,21,1,33,7,vente_produit
37387,https://fr.ulule.com/polovinifera/,le polo innovant,reims,mode & design,mode_design,prevente,100.0,189.0,124.0,11,1,39,9,vente_produit
35056,https://fr.ulule.com/bannann-sac/,bannann,pantin,mode & design,mode_design,prevente,200.0,304.0,188.0,17,1,41,16,vente_produit
35704,https://fr.ulule.com/marche-boucotte/,marche boucotte,ziguinchor,mode & design,mode_design,euros,1800.0,6640.0,96.0,48,1,104,7,financement_don
36003,https://fr.ulule.com/dressing-responsable/,dressing responsable - une boutique a paris,paris,mode & design,mode_design,euros,8000.0,9786.0,104.0,12,1,83,8,financement_don
33959,https://fr.ulule.com/hicnunk/,hic&nunk,ambilly,mode & design,mode_design,euros,5000.0,5000.0,51.0,3,1,14,10,financement_don
36630,https://fr.ulule.com/box-a-motifs/,la box a motifs,lille,mode & design,mode_design,euros,2000.0,2510.0,42.0,1,1,28,5,financement_don
36842,https://fr.ulule.com/loupp-le-sac/,loupp | le sac de week-end,bordeaux,mode & design,mode_design,prevente,100.0,331.0,300.0,29,1,24,12,vente_produit
37174,https://fr.ulule.com/four-porcelaine/,un four pour ma porcelaine,paris,mode & design,mode_design,euros,2000.0,2010.0,12.0,1,0,8,9,financement_don
36536,https://fr.ulule.com/bawbrand/,baw,bordeaux,mode & design,mode_design,euros,2000.0,2396.0,33.0,3,0,9,4,financement_don
35661,https://fr.ulule.com/ayanah-swimwear/,ayanah swimwear,paris,mode & design,mode_design,euros,6500.0,6530.0,59.0,12,1,36,10,financement_don
35302,https://fr.ulule.com/goji-assistant-personnel/,"goji, votre bijou connecte assistant personnel",nantes,mode & design,mode_design,euros,15000.0,18638.0,168.0,1,1,17,10,financement_don
34756,https://fr.ulule.com/komorebi-tshirts/,komorebi - citoyen du monde,"bangalore, india",mode & design,mode_design,prevente,100.0,124.0,86.0,2,1,17,8,vente_produit
35676,https://fr.ulule.com/welixirs/,w elixirs,tavernes en provence,mode & design,mode_design,euros,5000.0,5953.0,77.0,2,1,19,6,financement_don
35426,https://fr.ulule.com/machine-a-badges/,machine a happy badges,toulouse,mode & design,mode_design,euros,1625.0,1650.0,51.0,1,0,19,1,financement_don
34920,https://fr.ulule.com/rezin-wood/,"rezin, lunettes en bois & pierre.",paris,mode & design,mode_design,prevente,100.0,252.0,239.0,42,1,29,8,vente_produit
35701,https://fr.ulule.com/les-ongles/,jusqu'au bout des ongles,limoges,mode & design,mode_design,euros,640.0,1142.0,38.0,15,0,13,2,financement_don
33861,https://fr.ulule.com/chrysalide-a-st-martin/,les bulles de chrysalide a st martin,nerac,mode & design,mode_design,euros,8000.0,12800.0,133.0,12,1,28,11,financement_don
34747,https://fr.ulule.com/la-beige/,le paris de la beige,janvry,mode & design,mode_design,euros,9000.0,9290.0,97.0,4,0,23,17,financement_don
34728,https://fr.ulule.com/yakay/,yaka'y,clermont-ferrand,mode & design,mode_design,euros,7000.0,11627.0,283.0,19,0,30,17,financement_don
33814,https://fr.ulule.com/nordpasdecalais-picardie/,ensemble nord-pas-de-calais-picardie!,arras,mode & design,mode_design,prevente,30.0,30.0,22.0,3,0,6,4,vente_produit
32343,https://fr.ulule.com/urban-circus-paris/,urban circus,rue saint nicolas maisons laffitte,mode & design,mode_design,euros,10000.0,11651.0,135.0,14,1,27,9,financement_don
32082,https://fr.ulule.com/missamazone/,miss amazone,graulhet,mode & design,mode_design,euros,3000.0,3665.0,90.0,5,1,12,14,financement_don
30667,https://fr.ulule.com/kollabs-paris/,kollabs paris,paris,mode & design,mode_design,euros,6000.0,6110.0,100.0,998,0,38,10,financement_don
20444,https://fr.ulule.com/o-pas-sage/,o pas sage !,charenton-le-pont,mode & design,mode_design,euros,2500.0,2850.0,51.0,2,1,43,4,financement_don
31182,https://fr.ulule.com/cyclotruc-cyclotruc/,cyclotruc,bordeaux,mode & design,mode_design,euros,3800.0,4148.0,54.0,2,0,22,5,financement_don
31504,https://fr.ulule.com/be-tsara/,be tsara,none,mode & design,mode_design,euros,3000.0,3782.0,112.0,3,1,31,8,financement_don
29918,https://fr.ulule.com/emboitez-vous/,emboitez-vous,paris,mode & design,mode_design,euros,10000.0,10015.0,110.0,4,1,14,9,financement_don
31713,https://fr.ulule.com/baiser-sale/,"""baiser sale""",lyon,mode & design,mode_design,euros,1600.0,1980.0,35.0,6,0,15,3,financement_don
30735,https://fr.ulule.com/so-li/,so et li,coise,mode & design,mode_design,euros,2500.0,3430.0,52.0,2,0,34,36,financement_don
30280,https://fr.ulule.com/wylde/,wylde,paris,mode & design,mode_design,euros,4550.0,4647.0,83.0,7,1,34,16,financement_don
30100,https://fr.ulule.com/walk-on-scales/,wos - walk on scales,marseille,mode & design,mode_design,prevente,80.0,86.0,21.0,2,1,17,5,vente_produit
29934,https://fr.ulule.com/alphanger-cintre/,"alphanger, un projet ""cintre""",aix les bains,mode & design,mode_design,euros,2075.0,2362.0,42.0,2,0,22,7,financement_don
29191,https://fr.ulule.com/les-curieux-lyon/,les curieux,lyon,mode & design,mode_design,euros,10000.0,11221.0,200.0,37,1,30,35,financement_don
26604,https://fr.ulule.com/ceuxquivontsurlamer/,ceux qui vont sur la mer,le relecq kerhuon,mode & design,mode_design,euros,5150.0,5308.0,97.0,8,1,14,21,financement_don
30093,https://fr.ulule.com/issidofee/,ossidofee realise vos reves de mariees,rennes,mode & design,mode_design,euros,760.0,1280.0,35.0,2,0,12,1,financement_don
20174,https://fr.ulule.com/pretty-dove/,pretty as a dove,paris,mode & design,mode_design,euros,3000.0,3028.0,69.0,3,0,19,8,financement_don
29220,https://fr.ulule.com/dis-camion/,dis camion ! by la fine equipe,none,mode & design,mode_design,euros,3500.0,4071.0,98.0,1,1,25,3,financement_don
28977,https://fr.ulule.com/juch-paris/,juch paris,paris,mode & design,mode_design,euros,5000.0,7162.0,48.0,3,1,23,8,financement_don
28043,https://fr.ulule.com/24secondes/,24secondes,quimper,mode & design,mode_design,prevente,300.0,408.0,287.0,45,1,31,13,vente_produit
28532,https://fr.ulule.com/lunionfaitlafrance/,"l'union fait la france, t-shirt fabrique en france",romans-sur-isere,mode & design,mode_design,prevente,100.0,1081.0,554.0,95,1,24,16,vente_produit
27269,https://fr.ulule.com/destination-milan2015/,destination milan 2015,paris,mode & design,mode_design,euros,100.0,790.0,12.0,2015,1,12,2,financement_don
28525,https://fr.ulule.com/akira-mode/,akira,roanne,mode & design,mode_design,euros,300.0,420.0,13.0,420,0,9,0,financement_don
24599,https://fr.ulule.com/andy-to-gaby/,andy to gaby,lyon,mode & design,mode_design,euros,8000.0,8002.0,180.0,10,1,21,11,financement_don
28174,https://fr.ulule.com/gm5bzh/,gm5.bzh - la marque sang pour sang bretonne !,breizh,mode & design,mode_design,euros,750.0,1034.0,36.0,2,0,34,12,financement_don
27191,https://fr.ulule.com/monde-t-shirt/,le monde du t-shirt,clermont-ferrand,mode & design,mode_design,prevente,100.0,109.0,88.0,4,0,45,9,vente_produit
27116,https://fr.ulule.com/loc-dressing/,loc dressing,paris,mode & design,mode_design,euros,5300.0,5350.0,63.0,5,1,10,3,financement_don
25782,https://fr.ulule.com/le-coq-shabille/,le coq s'habille,toulouse,mode & design,mode_design,euros,2000.0,2666.0,66.0,11,1,8,4,financement_don
27693,https://fr.ulule.com/weave-mode/,weave,roanne,mode & design,mode_design,euros,300.0,300.0,11.0,300,1,12,2,financement_don
26208,https://fr.ulule.com/constant-zoe/,constant & zoe,lyon,mode & design,mode_design,euros,15700.0,17026.0,318.0,32,1,22,16,financement_don
27628,https://fr.ulule.com/explor-mode/,explor,albertville,mode & design,mode_design,euros,300.0,300.0,13.0,25,0,15,0,financement_don
27312,https://fr.ulule.com/lavieenrobe/,la vie en robe,loire,mode & design,mode_design,euros,3000.0,3000.0,30.0,2,1,71,4,financement_don
27388,https://fr.ulule.com/avecaura/,avec aura,nantes,mode & design,mode_design,euros,1000.0,1025.0,33.0,1,0,8,0,financement_don
25386,https://fr.ulule.com/verkor/,verkor -activist footwear-,grenoble,mode & design,mode_design,euros,10000.0,32385.0,441.0,98,1,20,17,financement_don
25345,https://fr.ulule.com/cookie_ann/,cookie ann,paris,mode & design,mode_design,euros,4690.0,5415.0,146.0,1,1,22,13,financement_don
25624,https://fr.ulule.com/mywishdressing/,my wish dressing 1er reseau social mode&deco,paris,mode & design,mode_design,euros,3000.0,3052.0,59.0,2,1,20,4,financement_don
24595,https://fr.ulule.com/teeshirt-blanc/,teeshirt blanc,bretonneux,mode & design,mode_design,prevente,100.0,100.0,28.0,6,0,18,5,vente_produit
26333,https://fr.ulule.com/simone-et-luna/,simone & luna,roanne,mode & design,mode_design,euros,300.0,320.0,26.0,3,0,13,0,financement_don
25145,https://fr.ulule.com/leax-france/,leax,lyon,mode & design,mode_design,euros,5000.0,6596.0,139.0,4,1,42,16,financement_don
25900,https://fr.ulule.com/debutedyne/,edyne clothing,niort,mode & design,mode_design,euros,2000.0,2136.0,34.0,2,0,14,0,financement_don
26065,https://fr.ulule.com/carredelouis/,le carre de louis - pochette de costume royale,paris,mode & design,mode_design,euros,2500.0,2532.0,43.0,5,1,20,5,financement_don
26031,https://fr.ulule.com/cha-perchee/,aidez-moi a creer mon site internet pro!,"france, strasbourg",mode & design,mode_design,euros,1000.0,1025.0,29.0,9,0,11,0,financement_don
26299,https://fr.ulule.com/defile-fashionistar/,grand defile fashionistar fashion show 2015,nord-pas-de-calais,mode & design,mode_design,euros,1500.0,1580.0,35.0,6,1,39,8,financement_don
24412,https://fr.ulule.com/espaceline/,line,lyon,mode & design,mode_design,euros,12000.0,12480.0,151.0,13,1,30,23,financement_don
24594,https://fr.ulule.com/chillgreen-conceptstore/,chillgreen: concept store,paris,mode & design,mode_design,euros,10000.0,10310.0,149.0,16,1,17,12,financement_don
24614,https://fr.ulule.com/lespace-des-createurs/,l'espace des createurs,zegerscappel,mode & design,mode_design,euros,6000.0,6325.0,137.0,13,1,19,10,financement_don
24877,https://fr.ulule.com/enmodemeilleur-e/,en mode meilleur(e),ploemeur,mode & design,mode_design,euros,5000.0,5325.0,55.0,9,1,19,18,financement_don
22541,https://fr.ulule.com/alter-ego2015/,alter ego nos vetements tissent vos liens,rognes,mode & design,mode_design,euros,1000.0,1105.0,19.0,1,0,21,0,financement_don
24517,https://fr.ulule.com/boots-loutre/,des boots pour la loutre!,rennes,mode & design,mode_design,euros,2000.0,2068.0,37.0,2,0,7,5,financement_don
21958,https://fr.ulule.com/fyip-mode/,fyip,france,mode & design,mode_design,euros,800.0,894.0,16.0,4,1,12,3,financement_don
22651,https://fr.ulule.com/funtastik-mode/,funtastik,toulouse,mode & design,mode_design,euros,2600.0,2865.0,51.0,2,0,23,5,financement_don
22574,https://fr.ulule.com/moose-company/,moose - les fabricants d'imaginaire,auvergne,mode & design,mode_design,euros,3000.0,4615.0,72.0,4,1,12,5,financement_don
20658,https://fr.ulule.com/kimeko-paris-tokyo-la-lune/,"kimeko, paris, tokyo... la lune !",limoges,mode & design,mode_design,euros,4500.0,4715.0,138.0,14,1,40,14,financement_don
20301,https://fr.ulule.com/emma-cadame/,emma cadame,montreuil,mode & design,mode_design,euros,2000.0,2060.0,38.0,2,0,12,0,financement_don
20559,https://fr.ulule.com/noeudiste/,noeudiste,arras,mode & design,mode_design,euros,3780.0,3780.0,63.0,4,1,12,12,financement_don
22187,https://fr.ulule.com/contemporair/,contemporair,paris,mode & design,mode_design,euros,2500.0,2850.0,57.0,31,1,37,1,financement_don
21071,https://fr.ulule.com/gang-oflegends/,gang of legends,saint etienne,mode & design,mode_design,prevente,50.0,88.0,51.0,3,0,31,2,vente_produit
21769,https://fr.ulule.com/chapin-2noel/,chat + sapin = chapin,paris,mode & design,mode_design,euros,3500.0,3500.0,51.0,3,1,18,6,financement_don
21578,https://fr.ulule.com/k-retro/,k. la mode est une histoire,france lyon,mode & design,mode_design,euros,1300.0,1423.0,62.0,5,0,13,0,financement_don
19610,https://fr.ulule.com/grenouilleries/,grenouilleries fantastiques,montaigu les bois,mode & design,mode_design,euros,450.0,1205.0,42.0,7,0,10,7,financement_don
19884,https://fr.ulule.com/la-bibliambule/,la bibliambule,paris,mode & design,mode_design,euros,3800.0,4045.0,111.0,4,0,13,6,financement_don
18100,https://fr.ulule.com/west-coast/,"le gilet ""west coast""",triel sur seine,mode & design,mode_design,prevente,45.0,53.0,52.0,24,1,10,12,vente_produit
18926,https://fr.ulule.com/insolite-fashion/,insolite fashion,reims,mode & design,mode_design,euros,2500.0,2560.0,78.0,8,1,17,2,financement_don
20189,https://fr.ulule.com/zarro-ep/,"zarro, mon premier e.p",angers,mode & design,mode_design,euros,200.0,205.0,23.0,3,0,9,0,financement_don
18372,https://fr.ulule.com/matabase/,"matabase, un outil indispensable pour les eco-concepteurs !",paris - londres,mode & design,mode_design,euros,6000.0,6000.0,49.0,2,1,11,3,financement_don
17719,https://fr.ulule.com/q-lotte/,"q-lotte, la culotte pour changer le monde!",none,mode & design,mode_design,euros,4000.0,4100.0,39.0,4,0,19,8,financement_don
18632,https://fr.ulule.com/lestafette-mobile/,l'estafette - lieu d'art mobile,none,mode & design,mode_design,euros,750.0,1030.0,36.0,2,0,7,0,financement_don
18466,https://fr.ulule.com/seraphin/,"seraphin, bijoux chretiens de qualite",paris,mode & design,mode_design,prevente,15.0,15.0,8.0,1,0,14,0,vente_produit
17372,https://fr.ulule.com/vasimimile/,vasimimile !,avenue de constantine,mode & design,mode_design,euros,5200.0,7071.0,136.0,6,1,42,13,financement_don
17707,https://fr.ulule.com/mainslib/,mains lib',paris,mode & design,mode_design,euros,10000.0,10409.0,225.0,10,0,31,11,financement_don
16995,https://fr.ulule.com/polos-france/,polos et tee-shirts fabriques en france,none,mode & design,mode_design,prevente,50.0,57.0,54.0,1,0,25,9,vente_produit
16831,https://fr.ulule.com/lise-poigrin/,lise poigrin,none,mode & design,mode_design,euros,200.0,515.0,24.0,515,0,14,3,financement_don
16979,https://fr.ulule.com/sacs-marins/,15marins- sacs en voile recyclee,none,mode & design,mode_design,prevente,50.0,73.0,67.0,2,0,28,6,vente_produit
16537,https://fr.ulule.com/toutsavoirsurlestca/,tout savoir sur les tca,none,mode & design,mode_design,euros,130.0,130.0,8.0,130,0,5,0,financement_don
14973,https://fr.ulule.com/ino-sneaker/,ino,drome,mode & design,mode_design,prevente,100.0,108.0,103.0,33,1,87,23,vente_produit
16851,https://fr.ulule.com/pvandco-pockettee/,pv&co. t-shirts a poche,none,mode & design,mode_design,euros,2800.0,3125.0,57.0,4,0,18,5,financement_don
17024,https://fr.ulule.com/mamie-lisette/,mamie lisette,none,mode & design,mode_design,prevente,40.0,43.0,38.0,7,0,21,9,vente_produit
16376,https://fr.ulule.com/atelier-beaute/,atelier beaute a bourg-en-bresse,bourg-en-bresse,mode & design,mode_design,euros,5000.0,6265.0,100.0,13,0,10,4,financement_don
15504,https://fr.ulule.com/ptng/,ptng,none,mode & design,mode_design,euros,2500.0,2505.0,55.0,9,1,16,1,financement_don
16491,https://fr.ulule.com/naias2/,naias,none,mode & design,mode_design,euros,500.0,1105.0,31.0,2,0,12,4,financement_don
14641,https://fr.ulule.com/roues-libres/,roues libres - petite mecanique des objets animes,none,mode & design,mode_design,euros,5000.0,5000.0,78.0,5,0,24,6,financement_don
15584,https://fr.ulule.com/divercity-fashion/,divercity fashion week-end,reims,mode & design,mode_design,euros,500.0,501.0,6.0,1,1,5,48,financement_don
15222,https://fr.ulule.com/milemil1/,milemil - chaussures de football fabriquees en france,romans sur isere,mode & design,mode_design,euros,6950.0,11206.0,115.0,40,0,22,20,financement_don
13787,https://fr.ulule.com/mirage-magique/,mirage magique ...lingerie pour femme...,lille,mode & design,mode_design,euros,3500.0,3700.0,41.0,27,1,22,10,financement_don
15054,https://fr.ulule.com/belle-de-nuit/,belle de nuit,none,mode & design,mode_design,euros,1500.0,1500.0,52.0,13,0,14,1,financement_don
14088,https://fr.ulule.com/japan-expo/,babe candy's world - objectif japan expo,paris / besancon,mode & design,mode_design,euros,500.0,717.0,38.0,1,0,34,6,financement_don
14601,https://fr.ulule.com/ma-collection/,"""the winter's tale"" collection by charlie robs",paris,mode & design,mode_design,euros,600.0,650.0,25.0,2,0,20,5,financement_don
13591,https://fr.ulule.com/tudobem-bresil/,projet tudo bem,none,mode & design,mode_design,euros,1500.0,1847.0,48.0,4,0,10,4,financement_don
14190,https://fr.ulule.com/lefutur-attendra/,le futur attendra,nantes,mode & design,mode_design,euros,900.0,925.0,21.0,3,0,12,2,financement_don
13594,https://fr.ulule.com/letricolore/,"letricolore, pulls fabriques en france",romans-sur-isere,mode & design,mode_design,prevente,100.0,450.0,379.0,46,0,12,21,vente_produit
13535,https://fr.ulule.com/wouwou-leloup/,wouwouleloup,paris,mode & design,mode_design,euros,6000.0,6605.0,70.0,10,1,16,20,financement_don
13436,https://fr.ulule.com/rehwind-clothing-brand/,rehwind clothing brand,none,mode & design,mode_design,euros,2100.0,2695.0,56.0,1,0,19,12,financement_don
10357,https://fr.ulule.com/art-shirt-storyboard-william-let/,art-shirt storyboard - william let,none,mode & design,mode_design,prevente,40.0,50.0,32.0,1,0,14,5,vente_produit
13417,https://fr.ulule.com/teeshirt-gart/,tee shirt by gart,none,mode & design,mode_design,prevente,50.0,53.0,31.0,6,0,10,0,vente_produit
13482,https://fr.ulule.com/bxp/,les boxs de decembre de bordeaux perche,none,mode & design,mode_design,prevente,30.0,45.0,38.0,2,0,9,2,vente_produit
13152,https://fr.ulule.com/boutique-teeshirt/,ouvrir ma boutique de t-shirts,none,mode & design,mode_design,prevente,25.0,25.0,23.0,2,0,7,3,vente_produit
11721,https://fr.ulule.com/bagues-sculptures/,nathalie dmitrovic // bagues sculptures,none,mode & design,mode_design,euros,4000.0,4225.0,81.0,41,0,13,13,financement_don
12034,https://fr.ulule.com/equality-fashion/,own project - equality fashion,paris,mode & design,mode_design,euros,950.0,1285.0,53.0,17,0,34,1,financement_don
11810,https://fr.ulule.com/niouk-niouk/,niouk niouk,none,mode & design,mode_design,euros,2000.0,2051.0,32.0,5,0,13,11,financement_don
11981,https://fr.ulule.com/spot/,s.o.s atelier !,lyon,mode & design,mode_design,euros,1000.0,1027.0,12.0,8,0,11,2,financement_don
11267,https://fr.ulule.com/la-bledardise/,c'est la bledardise!,lyon,mode & design,mode_design,euros,3000.0,3637.0,108.0,20,0,33,13,financement_don
11014,https://fr.ulule.com/badesign/,melle b.a.d.,none,mode & design,mode_design,euros,1100.0,1100.0,8.0,1,0,17,0,financement_don
11134,https://fr.ulule.com/larigot-savate/,larigot,none,mode & design,mode_design,prevente,70.0,90.0,67.0,17,0,9,4,vente_produit
10378,https://fr.ulule.com/dandy-nomad/,dandy nomad,paris,mode & design,mode_design,euros,3800.0,3995.0,66.0,4,1,18,0,financement_don
9416,https://fr.ulule.com/dis-moi-dis-moi/,"dis moi dis moi, raconteur de trucs et tissus.",paris,mode & design,mode_design,euros,5000.0,5300.0,39.0,5,0,12,11,financement_don
8811,https://fr.ulule.com/lunettes-soleil-mu/,lunettes de soleil mu en edition limitee,lille,mode & design,mode_design,euros,7175.0,8130.0,54.0,7,1,26,26,financement_don
8355,https://fr.ulule.com/beunperfectboutique/,beunperfect,paris,mode & design,mode_design,euros,5000.0,5005.0,95.0,37,0,15,2,financement_don
7995,https://fr.ulule.com/princessekawaii/,s.o.s machine a coudre!!,paris,mode & design,mode_design,euros,500.0,550.0,19.0,4,0,18,5,financement_don
7598,https://fr.ulule.com/and-the-konfetti/,le camion-bazar and the konfetti,paris,mode & design,mode_design,euros,5000.0,5310.0,130.0,82,0,30,11,financement_don
7326,https://fr.ulule.com/magazine-rg/,magazine r&g,paris,mode & design,mode_design,euros,1650.0,1650.0,42.0,15,0,9,2,financement_don
6821,https://fr.ulule.com/in-the-mood/,in the mood...,none,mode & design,mode_design,euros,1000.0,1061.0,47.0,6,0,18,1,financement_don
6382,https://fr.ulule.com/charmes/,la clef des charmes,toulouse,mode & design,mode_design,euros,2200.0,2760.0,61.0,15,0,11,12,financement_don
6011,https://fr.ulule.com/balle/,ball.e,cergy,mode & design,mode_design,euros,4000.0,4351.0,83.0,15,0,14,1,financement_don
127,https://fr.ulule.com/can-i-kick-it/,"t-shirt ""can i kick it ?!"" | mrns",bordeaux,mode & design,mode_design,prevente,50.0,57.0,49.0,57,0,9,0,vente_produit
93,https://fr.ulule.com/carte-fox/,"carte ""hologramme"" 3d lenticulaire",none,mode & design,mode_design,prevente,40.0,45.0,37.0,9,0,10,0,vente_produit
65,https://fr.ulule.com/moviemap/,moviemap collector // vodkaster,none,mode & design,mode_design,prevente,50.0,62.0,53.0,7,0,8,2,vente_produit
64,https://fr.ulule.com/watch-diary/,watch diary,none,mode & design,mode_design,prevente,50.0,173.0,126.0,20,0,16,6,vente_produit
25,https://fr.ulule.com/tshirts-madmoizelle/,les tshirts madmoizelle / monsieur poulet,paris,mode & design,mode_design,prevente,100.0,135.0,130.0,135,0,6,0,vente_produit
181550,https://fr.ulule.com/marque-chauve-qui-peut/,chauve qui peut,caen,mode & design,mode_design,prevente,50.0,54.0,47.0,74,1,56,3,vente_produit
153542,https://fr.ulule.com/soshooshoes/,"soshoo, elegance et ultra-confort dans la meme chaussure",lyon,mode & design,mode_design,prevente,100.0,124.0,101.0,113,1,68,9,vente_produit
158364,https://fr.ulule.com/anaisthesis/,anaisthesis,lille,mode & design,mode_design,euros,1000.0,300.0,9.0,14,0,10,0,financement_don
90,https://fr.ulule.com/le-sac-madmoizelle/,le sac en toile madmoizelle.com,paris,mode & design,mode_design,prevente,200.0,233.0,183.0,6,0,5,0,vente_produit
214385,https://fr.ulule.com/veroline/,veroline : lingerie innovante pour femmes post-mastectomie,jura,sante & bien-etre,mode_design,euros,2000.0,1965.0,23.0,38,0,10,17,financement_don
192126,https://fr.ulule.com/skincartography/,"cosmetiques naturels pour peaux noires, mates et metisses",paris,sante & bien-etre,mode_design,euros,5500.0,3058.0,38.0,59,1,27,0,financement_don
215366,https://fr.ulule.com/oceana-lash/,oceana lash le mascara waterproof & clean,le muy,sante & bien-etre,mode_design,euros,3000.0,1222.0,41.0,64,1,7,6,financement_don
218839,https://fr.ulule.com/le-boudoir-de-lea/,"pour chaque corps, une lingerie qui vous ressemble!",none,sante & bien-etre,mode_design,euros,6000.0,35.0,2.0,1,0,27,0,financement_don
213847,https://fr.ulule.com/votre-nouvelle-routine-capillaire--72h-se-soin-continu-1/,"""magic"", votre 1er bonnet-soin intelligent !",marseille,sante & bien-etre,mode_design,euros,3500.0,50.0,1.0,1,0,15,0,financement_don
218461,https://fr.ulule.com/totally-secure---le-bracelet-qui-protege-les-femmes/,totally secure le bracelet qui protege les femmes,tours,technologie,mode_design,euros,5000.0,176.0,11.0,5,0,14,0,financement_don
218472,https://fr.ulule.com/optique-a-domicile-pour-nos-aines-isoles/,optique a domicile pour nos aines isoles,nimes,sante & bien-etre,mode_design,euros,1000.0,0.0,0.0,0,0,7,0,financement_don
216494,https://fr.ulule.com/workwave-france/,et si trouver des clients devenait simple...,none,technologie,mode_design,euros,4000.0,45.0,4.0,2,0,10,0,financement_don
204376,https://fr.ulule.com/youngtimer-a-moitie-prix/,ton vehicule a moitie prix avec copilotes.io,nantes,technologie,mode_design,euros,2500.0,1269.0,24.0,26,0,15,0,financement_don
208838,https://fr.ulule.com/un-velo-qui-change-la-donne--une-liberte-qui-change-la-vie/,un velo qui change la donne. une liberte qui change la vie,montpellier,technologie,mode_design,euros,15000.0,10.0,1.0,1,0,19,0,financement_don
208940,https://fr.ulule.com/ptit-kit-un-sourire-accessible-partout-a-tout-moment/,"ptit kit un sourire accessible partout, a tout moment",laval,sante & bien-etre,mode_design,euros,3000.0,10.0,1.0,10,0,18,0,financement_don
206035,https://fr.ulule.com/protegez-votre-boisson-protegez-vous--/,protegez votre boisson protegez vous !,paris,sante & bien-etre,mode_design,euros,3000.0,15.0,2.0,2,1,11,0,financement_don
207212,https://fr.ulule.com/habillez-votre-confiance/,lacaptiv : habillez votre confiance,none,sante & bien-etre,mode_design,euros,5000.0,50.0,1.0,50,0,7,0,financement_don
204226,https://fr.ulule.com/hackathon-nord-franche-comte/,hackathon nord franche-comte,belfort,technologie,mode_design,euros,8000.0,10.0,1.0,10,0,11,0,financement_don
203930,https://fr.ulule.com/rejoignez-l-aventure-dynaweb/,rejoignez l'aventure dynaweb et soutenez l'innovation,frejus,technologie,mode_design,euros,30.0,30.0,2.0,30,1,8,0,financement_don
159326,https://fr.ulule.com/icarus-design/,creation entreprise graphisme - icarus design,la souterraine,technologie,mode_design,euros,3000.0,215.0,2.0,2,0,26,0,financement_don
179265,https://fr.ulule.com/hoptisoins/,"hop'tisoins, des vetements qui prennent soin des patients.",paris,sante & bien-etre,mode_design,euros,1000.0,1195.0,30.0,23,1,22,9,financement_don
189912,https://fr.ulule.com/saudade-les-muscs-sans-perturbateurs-endocriniens/,saudade - les muscs sans perturbateurs endocriniens,paris,sante & bien-etre,mode_design,euros,3500.0,48.0,11.0,6,0,13,0,financement_don
181806,https://fr.ulule.com/soflash/,"soflash, le naturel est ton meilleur profil",none,technologie,mode_design,euros,800.0,50.0,1.0,1,1,20,0,financement_don
178340,https://fr.ulule.com/fucius/,"fucius, le catamaran articule",pretot-vicquemare,technologie,mode_design,euros,5000.0,260.0,7.0,4,0,20,0,financement_don
161271,https://fr.ulule.com/rampe-accroch-skates/,rampe accroch' skates,aytre,technologie,mode_design,euros,25000.0,280.0,11.0,9,1,25,0,financement_don
169597,https://fr.ulule.com/vidressing/,vidressing,paris,technologie,mode_design,euros,20000.0,50.0,1.0,50,1,10,0,financement_don
161088,https://fr.ulule.com/cotton-candy/,"cotton candy, des produits gourmands pour toute la famille",paris,sante & bien-etre,mode_design,euros,6000.0,2059.0,46.0,30,1,19,1,financement_don
192288,https://fr.ulule.com/arthan-motorcycle/,arthan motorcycle,evreux,technologie,mode_design,euros,3500.0,0.0,0.0,0,0,19,0,financement_don
